subject,question_id,question,A,B,C,D,E,F,G,H,I,J,true_answer,pred,is_correct,answer_method,cot_pred,cot_input_length,cot_gen_length,cot_output,answer_latency_ms,extraction_method_used,ground_truth_normalized,extracted_normalized
SPLIT_0_OF_1,234,Tuna primarily eat,"parasites, soybeans and flaxseeds","sea turtles, sharks and coral reefs","spineless marine organisms, cartilaginous and gelatinous organisms","sea vegetables like kelp, Irish moss and Arame",,,,,,,C,A,False,generate,A,138,7,The correct answer is A.,405.6004943847656,,,
SPLIT_0_OF_1,235,Evaporation of water can lead to,waterfalls,blizzards,earthquakes,hot springs,,,,,,,B,A,False,generate,A,108,9,The correct answer is A. waterfalls,477.80352783203125,,,
SPLIT_0_OF_1,236,What is an electrical energy conductor?,horseshoe,tire,cotton shirt,maple branch,,,,,,,A,A,True,generate,A,107,7,The correct answer is A.,409.8006591796875,,,
SPLIT_0_OF_1,237,What kind of substance will cool when it touches a cold object?,warm,frozen,chilly,cold,,,,,,,A,A,True,generate,A,109,8,The correct answer is A. warm,436.3365783691406,,,
SPLIT_0_OF_1,238,Scraping an object,may cause the object to grow in size,may cause the object to fall,may cause pieces to flake off the object,may cause the object to snap in half,,,,,,,C,A,False,generate,A,129,7,The correct answer is A.,405.1790466308594,,,
SPLIT_0_OF_1,239,A pulley is used to lift a flag on a flagpole by,moving a rope sideways,putting something in the air,moving things with wheels,yanking string up a wheel,,,,,,,D,A,False,generate,A,126,11,The correct answer is A. moving a rope sideways,529.945068359375,,,
SPLIT_0_OF_1,240,Which animal lays eggs,emus,dogs,squirrels,giraffes,,,,,,,A,A,True,generate,A,105,9,The correct answer is A. emus,467.4705810546875,,,
SPLIT_0_OF_1,241,Dunes can be made out of the same thing as,clothes,food,forests,castles,,,,,,,D,A,False,generate,A,109,7,The correct answer is A.,404.0813903808594,,,
SPLIT_0_OF_1,242,A learned behavior is exhibited when,squinting in bright light,inhaling and exhaling during sleep,blinking and gulping air,nailing up a picture frame,,,,,,,D,A,False,generate,A,123,10,The correct answer is A/B/C/D.,509.252685546875,,,
SPLIT_0_OF_1,243,Wax can be used similarly to,wood,rubber,water,metal,,,,,,,B,A,False,generate,A,104,8,The correct answer is A. wood,434.9875183105469,,,
SPLIT_0_OF_1,244,Bill planted rapeseed in his field one year and soybeans the next in order to,get bigger yields,make things boring,keep things random,get smaller yields,,,,,,,A,A,True,generate,A,123,10,The correct answer is A. get bigger yields,497.11883544921875,,,
SPLIT_0_OF_1,245,What is the primary reason my duck feather filled jacket works well against the snow,feathers slows heat transfer,the natural duck wax,a synthetic thick liner,small flexible solar panels,,,,,,,A,A,True,generate,A,124,12,The correct answer is A. feathers slows heat transfer.,560.4149169921875,,,
SPLIT_0_OF_1,246,Turbines churning seawater can be used to produce what?,a charge for appliances,large quantities of soup,large schools of fish,creating some sharp cheese,,,,,,,A,A,True,generate,A,122,7,The correct answer is A.,407.80657958984375,,,
SPLIT_0_OF_1,247,What will increase when a substance absorbs solar energy?,weight,height,hotness,nutrition,,,,,,,C,C,True,generate,C,107,9,The correct answer is C. hotness,467.4065246582031,,,
SPLIT_0_OF_1,248,Which of these travels through the air?,planets,thoughts,automobile,music,,,,,,,D,D,True,generate,D,104,8,The correct answer is D. music,446.8069763183594,,,
SPLIT_0_OF_1,249,"A company makes notebooks for college courses, so their main material is",chips,water,grass,trees,,,,,,,D,A,False,generate,A,110,8,The correct answer is A. chips,435.42669677734375,,,
SPLIT_0_OF_1,250,Rain is usually guaranteed when all are present but,cirrus clouds,cumulus clouds,hail stones,direct sunshine,,,,,,,D,A,False,generate,A,112,10,The correct answer is A. cirrus clouds,499.9827880859375,,,
SPLIT_0_OF_1,251,Sources of air pollution are,Walking,Landfills,Water,Chips,,,,,,,B,A,False,generate,A,103,7,The correct answer is A.,403.2876892089844,,,
SPLIT_0_OF_1,252,What are iron nails made out of?,wood,plastic,metal,glass,,,,,,,C,C,True,generate,C,104,8,The correct answer is C. metal,433.11181640625,,,
SPLIT_0_OF_1,253,Putting one kind of soda into the same cup as another kind of soda is doing what to the substances?,combining,drinking,Subtracting,throwing,,,,,,,A,A,True,generate,A,118,8,The correct answer is A. combining,438.49591064453125,,,
SPLIT_0_OF_1,254,A moth leaving it's cocoon is the final step in a,life cycle,transformation,recycling process,chemical reaction,,,,,,,B,A,False,generate,A,113,9,The correct answer is A. life cycle,467.1424255371094,,,
SPLIT_0_OF_1,255,Which of these combinations would be desired if someone wanted to make a cutting implement that lasts a long time?,ice and snow,sticks and stones,snow and water,iron and carbon,,,,,,,D,D,True,generate,D,125,10,The correct answer is D. iron and carbon,497.2547302246094,,,
SPLIT_0_OF_1,256,Which of the following is powered the same way an electric car is?,a bicycle,a motorcycle,a propane grill,a blender,,,,,,,D,A,False,generate,A,115,7,The correct answer is A.,404.4947204589844,,,
SPLIT_0_OF_1,257,Aluminum is what?,reprocessable,plastic,liquid,absorbent,,,,,,,A,A,True,generate,A,103,9,The correct answer is A. reprocessable,464.6993103027344,,,
SPLIT_0_OF_1,258,To get warm frogs can,wear a Christmas sweater,Drink a hot chocolate,Go for a run,sit under a lamp,,,,,,,D,A,False,generate,A,114,10,The correct answer is A/B/C/D.,494.7339782714844,,,
SPLIT_0_OF_1,259,"if you put wine from a jug into a thin bottle, how come it conforms?",it exhibits absolute rigidity,it is a solid mass,all of these,it is a variable substance,,,,,,,D,C,False,generate,C,127,10,The correct answer is C. all of these,496.54949951171875,,,
SPLIT_0_OF_1,260,Earthworms create tunnels in,ice,dirt,water,concrete,,,,,,,B,B,True,generate,B,103,8,The correct answer is B. dirt,436.93701171875,,,
SPLIT_0_OF_1,261,when worms return nutrients from dead organisms to the soil by eating them it is known as,regurgitation,decomposition,recycling,burial,,,,,,,B,B,True,generate,B,116,8,The correct answer is B. decomposition,434.1022644042969,,,
SPLIT_0_OF_1,262,The aluminum cans were much hotter than the,gold jewelry,wooden fence,brass doorknob,steel pole,,,,,,,B,A,False,generate,A,111,9,The correct answer is A. gold jewelry,464.27410888671875,,,
SPLIT_0_OF_1,263,Which of the following is not an input in photosynthesis?,sunlight,oxygen,water,carbon dioxide,,,,,,,B,D,False,generate,D,109,9,The correct answer is D. carbon dioxide,464.0356140136719,,,
SPLIT_0_OF_1,264,which of these are you most likely to find in a desert?,a hammer head shark,a big tilapia fish,a prickly horned male lizard,none of these,,,,,,,C,C,True,generate,C,124,7,The correct answer is C.,407.9189453125,,,
SPLIT_0_OF_1,265,"If your dog sits in an oxygen deficient chamber, what happens?",it will be fine,it will be happy,it will be comfortable,It will pass out,,,,,,,D,D,True,generate,D,121,12,The correct answer is D. It will pass out.,559.673828125,,,
SPLIT_0_OF_1,266,Which of the following can be used to turn on an electrical device?,solar-rechargeable battery,a wedge,a magnet,pressure gauge,,,,,,,A,A,True,generate,A,117,7,The correct answer is A.,404.13214111328125,,,
SPLIT_0_OF_1,267,Which of the following contains large amounts of salt water?,The Amazon,The Nile,The Indian,The Mississippi,,,,,,,C,A,False,generate,A,111,9,The correct answer is A. The Amazon,467.70068359375,,,
SPLIT_0_OF_1,268,The nimbleness of this animal is a key adaption that allows it to escape attacks from predators:,the butterfly,the sloth,the praying mantis,the antelope,,,,,,,D,C,False,generate,C,125,11,The correct answer is C. The praying mantis,531.8048706054688,,,
SPLIT_0_OF_1,269,A person speaks English as her first language because,media is mainly in English,school is in English,she was genetically predisposed,she watched her parents speak,,,,,,,D,A,False,generate,A,121,12,The correct answer is A. media is mainly in English,556.4851684570312,,,
SPLIT_0_OF_1,270,what are eaten by honey producing insects?,they consume plants,they eat cows,plant reproduction parts,they eat flowers,,,,,,,C,A,False,generate,A,112,10,The correct answer is A. they consume plants,497.032470703125,,,
SPLIT_0_OF_1,271,The Earth's closest heat source is,our celestial fireball,solar flares,gamma rays,big bang,,,,,,,A,A,True,generate,A,111,11,The correct answer is A. our celestial fireball,524.79150390625,,,
SPLIT_0_OF_1,272,How can we see how wind effects sand?,sand is always moving,sandstorms create ripples in sand,sand is easy to move through,beaches often have waves in the sand,,,,,,,B,B,True,generate,B,125,7,The correct answer is B.,403.5476989746094,,,
SPLIT_0_OF_1,273,Fruit comes from what source,an organism that releases carbon dioxide,an organism that absorbs water through it's branches,an organism that absorbs oxygen,an organism that absorbs water through it's roots,,,,,,,D,A,False,generate,A,128,14,The correct answer is A. an organism that releases carbon dioxide.,620.1906127929688,,,
SPLIT_0_OF_1,274,In which location would a groundhog hide from a wolf?,beside a tree,in the grass,on a stump,under the ground,,,,,,,D,C,False,generate,C,116,10,The correct answer is C. on a stump,498.2667236328125,,,
SPLIT_0_OF_1,275,Cutting down trees in a forest,leads to more habitats for animals,decreases the chance of erosion,increases the number of trees in the forest,leads to less habitats for animals,,,,,,,D,A,False,generate,A,125,10,The correct answer is A/B/C/D.,496.32415771484375,,,
SPLIT_0_OF_1,276,"I chipped away at a toy doll and the surface became really rough, when I rub it against a piece of wood that will create an increase in",animals,resistance,water,sunshine,,,,,,,B,B,True,generate,B,127,8,The correct answer is B. resistance,435.8111267089844,,,
SPLIT_0_OF_1,277,The arctic is white in coloring,because it's overpopulated with polar bears,because it's covered in white lilies,because it's blanketed in crystalline ice water,because it's gets so little sunlight,,,,,,,C,C,True,generate,C,134,18,The correct answer is C. because it's blanketed in crystalline ice water.,745.171142578125,,,
SPLIT_0_OF_1,278,What would help to ensure that your dog remains free from hypothermia in January in Alaska?,Lots of meat,Lots of love,Vitamin supplements,An insulated room,,,,,,,D,D,True,generate,D,122,10,The correct answer is D. An insulated room,496.8275451660156,,,
SPLIT_0_OF_1,279,The majority of a lizard's diet consists of,fleas,crawlies,gummy worms,berries,,,,,,,B,A,False,generate,A,110,9,The correct answer is A. fleas,464.61358642578125,,,
SPLIT_0_OF_1,280,What food production happens in a leaf?,nutrient making process,the breathing,the respiration,the digestion,,,,,,,A,D,False,generate,D,110,9,The correct answer is D. the digestion,466.1834411621094,,,
SPLIT_0_OF_1,281,Plants are unable to grow if they have zero access to,a nice cool breeze,fresh soil with manure,a regular source of saltwater,needs required for creating chlorophyll,,,,,,,D,D,True,generate,D,127,7,The correct answer is D.,407.21783447265625,,,
SPLIT_0_OF_1,282,Which characteristic did a person inherit?,length of hair,number of friends,number of nails,length of shirt,,,,,,,C,A,False,generate,A,111,10,The correct answer is A. length of hair,498.209716796875,,,
SPLIT_0_OF_1,283,Selective deforestation has a negative impact on,rain clouds and ozone layer,"lakes, ponds and shellfish",greenhouse gases and algae,living organisms in ecosystem,,,,,,,D,D,True,generate,D,120,12,The correct answer is D. living organisms in ecosystem.,556.3223266601562,,,
SPLIT_0_OF_1,284,Where would you find a mine?,in a tree,under a mountain,in the air,in the water,,,,,,,B,A,False,generate,A,111,10,The correct answer is A/B/C/D.,494.3267822265625,,,
SPLIT_0_OF_1,285,What can cause people to crash their car?,Seeing a solar eclipse,Using their turn signals,Driving the speed limit,Keeping their eyes on the road,,,,,,,A,A,True,generate,A,119,7,The correct answer is A.,404.4188232421875,,,
SPLIT_0_OF_1,286,Coral grows in,frigid waters,tepid seas,glacial environments,jungle forests,,,,,,,B,A,False,generate,A,108,10,The correct answer is A. frigid waters,497.5986022949219,,,
SPLIT_0_OF_1,287,"A Punnett square is used to identify the percent chance of a trait being passed down from a parent to its offspring, so",certain things may be featured,certain features may be predicted,certain traits may be given,certain features may be guaranteed,,,,,,,B,A,False,generate,A,138,10,The correct answer is A/B/C/D.,498.44720458984375,,,
SPLIT_0_OF_1,288,"A deer is eating in a field, and wants more food. Regardless of how hard the deer tries, the deer is unable to produce",longer antlers,food for itself,baby deer,urine,,,,,,,B,A,False,generate,A,129,7,The correct answer is A.,404.6103210449219,,,
SPLIT_0_OF_1,289,Building new areas to dispose of refuse may lead to,community concerns over environmental impact,better air and soil quality,higher value on land parcels,improvement in water supply,,,,,,,A,A,True,generate,A,122,7,The correct answer is A.,403.0008850097656,,,
SPLIT_0_OF_1,290,Evaporation,causes puddles to become dried out mud,causes fields of crops to grow faster,causes flowers to bloom abundantly,fills up irrigation ponds,,,,,,,A,D,False,generate,D,120,12,The correct answer is D. fills up irrigation ponds.,556.6858520507812,,,
SPLIT_0_OF_1,291,"A field begins to bloom and blossom and plants need to be pollinated. In order to spread seeds, plants will most rely on",pythons,salmon,robins,craters,,,,,,,C,A,False,generate,A,127,7,The correct answer is A.,405.0357971191406,,,
SPLIT_0_OF_1,292,Which item urinates?,airplane,car,mammal,boat,,,,,,,C,A,False,generate,A,103,8,The correct answer is A. airplane,434.0153503417969,,,
SPLIT_0_OF_1,293,All of the following are examples of evaporation apart from,Warm breath fogging up a mirror,Morning dew drying on the grass,The water level in a glass decreasing,Sweat drying on skin,,,,,,,A,D,False,generate,D,128,7,The correct answer is D.,404.7201232910156,,,
SPLIT_0_OF_1,294,The lunar cycle also changes,water,colors,the sun,planets,,,,,,,A,A,True,generate,A,103,8,The correct answer is A. water,433.6895446777344,,,
SPLIT_0_OF_1,295,An organism that makes food for itself,is nutritionally self sustaining,will die faster than other organisms,will need help sustaining strength,is reliant on other organisms for assistance,,,,,,,A,A,True,generate,A,123,12,The correct answer is A. is nutritionally self sustaining,561.9640502929688,,,
SPLIT_0_OF_1,296,What does the respiratory system transfer to the circulatory system?,food,water,nutrients,O,,,,,,,D,B,False,generate,B,108,8,The correct answer is B. water,434.2734680175781,,,
SPLIT_0_OF_1,297,"In a closed circuit, electricity will",burn out,charge itself,loop endlessly,resist flow,,,,,,,C,C,True,generate,C,108,9,The correct answer is C. loop endlessly,462.3289794921875,,,
SPLIT_0_OF_1,298,A Punnett square can be used to calculate the chance of a trait being passed to someone's,mother,grandfather,daughter,father,,,,,,,C,A,False,generate,A,116,7,The correct answer is A.,403.1824035644531,,,
SPLIT_0_OF_1,299,They looked where the log decayed to garden as it would leave the earth,richer,dryer,sandy,harder,,,,,,,A,A,True,generate,A,112,8,The correct answer is A. richer,435.2888488769531,,,
SPLIT_0_OF_1,300,what kind of temperature causes fur shedding?,in freezing cold,a high temperature,in any temperature,a low temperature,,,,,,,B,A,False,generate,A,112,10,The correct answer is A. in freezing cold,494.2733154296875,,,
SPLIT_0_OF_1,301,exposure to fire could result in,wet items,cold items,none of these,combusted items,,,,,,,D,D,True,generate,D,110,10,The correct answer is D. combusted items,494.22381591796875,,,
SPLIT_0_OF_1,302,What is an example of clear weather meaning sunny weather?,more stars are visible on clear nights,cloud cover protects from sunburn,clear days will be warmer,fewer clouds allow for more sunlight,,,,,,,D,D,True,generate,D,127,14,The correct answer is D. fewer clouds allow for more sunlight.,619.1656494140625,,,
SPLIT_0_OF_1,303,The special tissues in plants that transport minerals throughout the plant are similar to,a wick,a funnel,a knife,a whisk,,,,,,,A,A,True,generate,A,116,10,The correct answer is A. a wick,497.7567443847656,,,
SPLIT_0_OF_1,304,a compass is a kind of tool for determining direction by pointing,to western Canada shoreline,to the lower pole,to the upper pole,directly to the equator,,,,,,,C,A,False,generate,A,122,10,The correct answer is A/B/C/D.,496.17913818359375,,,
SPLIT_0_OF_1,305,Which of these saws will last longer?,iron saw,aluminium saw,plastic saw,wooden saw,,,,,,,A,D,False,generate,D,109,9,The correct answer is D. wooden saw,464.1428527832031,,,
SPLIT_0_OF_1,306,"although there are many stars visible in the night sky, which is most visible in the day?",the single moon close to us,the orion star cluster,the sun that shines all day,all of these,,,,,,,C,D,False,generate,D,131,10,The correct answer is D. all of these,497.3406982421875,,,
SPLIT_0_OF_1,307,The moon is known for having what feature?,frozen streams of water,large bowl shaped cavities,caves formed by solar winds,groups of large trees,,,,,,,B,A,False,generate,A,119,11,The correct answer is A. frozen streams of water,527.4786376953125,,,
SPLIT_0_OF_1,308,Cellular respiration's trash is,a bug's treasure,a cow's treasure,a plant's treasure,everyone's trash,,,,,,,C,D,False,generate,D,115,10,The correct answer is D. everyone's trash,495.2740783691406,,,
SPLIT_0_OF_1,309,Which of the following human activities can lead to a change in the local ecosystem?,swimming in a lake,building a new subdivision,dancing in a field,going for a hike,,,,,,,B,A,False,generate,A,124,10,The correct answer is A/B/C/D.,497.5181884765625,,,
SPLIT_0_OF_1,310,A bird that takes off flying is,using heat to produce motion,using calories to produce motion,using wings to produce heat,using calories to produce energy,,,,,,,B,A,False,generate,A,120,7,The correct answer is A.,402.3965759277344,,,
SPLIT_0_OF_1,311,The leading cause of soil and rock erosion is,H2O,CO2,NaCl,Fe,,,,,,,A,A,True,generate,A,110,7,The correct answer is A.,402.6510925292969,,,
SPLIT_0_OF_1,312,Which of these foods might have a negative impact on humans?,Organic corn,Conventional corn,Organic potato,Organic Apples,,,,,,,B,A,False,generate,A,114,9,The correct answer is A. Organic corn,464.0597229003906,,,
SPLIT_0_OF_1,313,What kind of implement is a compass?,to test heat,for wind speed,it measures distance,it shows direction,,,,,,,D,D,True,generate,D,112,10,The correct answer is D. it shows direction,493.88751220703125,,,
SPLIT_0_OF_1,314,Nectar is taken to,flowers,a hive,a stream,a nest,,,,,,,B,A,False,generate,A,105,8,The correct answer is A. flowers,433.388427734375,,,
SPLIT_0_OF_1,315,what is the closest source of plasma to our planet?,all of these,the cloud in the sky,the nearest star sulfur burning heavenly body,the bare moon surface,,,,,,,C,A,False,generate,A,122,10,The correct answer is A. all of these,507.6224365234375,,,
SPLIT_0_OF_1,316,"A sailor needs to navigate to the shore, and does this by",closing the sails quickly,setting out to sea,making an adjustment to the rudder,taking the afternoon off,,,,,,,C,A,False,generate,A,125,11,The correct answer is A. closing the sails quickly,532.0380249023438,,,
SPLIT_0_OF_1,317,A bat starts its life similarly to a,chicken,pig,butterfly,duck,,,,,,,B,A,False,generate,A,105,7,The correct answer is A.,402.8016052246094,,,
SPLIT_0_OF_1,318,"In order to catch a rabbit, a predator must be",big,quick,slow,small,,,,,,,B,B,True,generate,B,108,8,The correct answer is B. quick,433.47027587890625,,,
SPLIT_0_OF_1,319,"If a bird is a carnivore, then it is likely a(n)",prey,predator,herbivore,canary,,,,,,,B,B,True,generate,B,114,8,The correct answer is B. predator,434.41546630859375,,,
SPLIT_0_OF_1,320,A warm-weather organism can be found in,the Sahara,the mountains,the ocean,the sewers,,,,,,,A,C,False,generate,C,111,9,The correct answer is C. the ocean,464.1318054199219,,,
SPLIT_0_OF_1,321,"When approaching an elephant from a great distance,",it stays large,it grows larger,it gets bigger,it looks bigger,,,,,,,D,A,False,generate,A,113,10,The correct answer is A. it stays large,493.79833984375,,,
SPLIT_0_OF_1,322,What would cause a human to grow?,light waves,eating wheat,photosynthesis,marching,,,,,,,B,C,False,generate,C,107,10,The correct answer is C. photosynthesis.,494.47454833984375,,,
SPLIT_0_OF_1,323,A saguaro has adaptations for an environment with,lots of snow,many people,less water,more water,,,,,,,C,D,False,generate,D,112,9,The correct answer is D. more water,465.38592529296875,,,
SPLIT_0_OF_1,324,There are less hummingbirds by this house than before because of,a feeder at this house,the birds no longer like feeders,the size of the feeder,a feeder at another house,,,,,,,D,A,False,generate,A,127,13,The correct answer is A. a feeder at this house.,591.2831420898438,,,
SPLIT_0_OF_1,325,the  oceans are full of,water lilies,guppies,sea life,fresh water,,,,,,,C,C,True,generate,C,108,9,The correct answer is C. sea life,463.1004333496094,,,
SPLIT_0_OF_1,326,A light was off because the cord was,sitting on the table,attached to the wall,attached to an extension cord,attached to a battery pack,,,,,,,A,A,True,generate,A,119,7,The correct answer is A.,403.46075439453125,,,
SPLIT_0_OF_1,327,"In the hottest months in the hottest desert, creatures such as birds may find water to drink",in sticks,in pebbles,in sand,in spiked plants,,,,,,,D,C,False,generate,C,122,10,The correct answer is C. in sand.,495.9121398925781,,,
SPLIT_0_OF_1,328,Why might a polar bear grow white hair?,look fancy,random,blend in,stand out,,,,,,,C,C,True,generate,C,108,7,The correct answer is C.,403.75311279296875,,,
SPLIT_0_OF_1,329,Xylem,discourages pests from landing on leaves,allows plants to move carbon dioxide from root to stems,carries seedlings from roots to leaves,allows plants to move rain thru their systems,,,,,,,D,B,False,generate,B,128,7,The correct answer is B.,404.8743896484375,,,
SPLIT_0_OF_1,330,A food that is a source of heat is,ramen,salad,ice cream,sushi,,,,,,,A,A,True,generate,A,108,9,The correct answer is A. ramen,464.6061096191406,,,
SPLIT_0_OF_1,331,When heat is added to something,contaminates may be destroyed,bacterial can grow more rapidly,viruses may be picked up,the thing loses energy,,,,,,,A,A,True,generate,A,118,10,The correct answer is A/B/C/D.,493.7451477050781,,,
SPLIT_0_OF_1,332,The heart is an example of,a part of the nervous system,an organ that filters toxins,a self-healing protector from germs,something protected by the skeletal system,,,,,,,D,A,False,generate,A,124,10,The correct answer is A/B/C/D.,496.0088195800781,,,
